"paper","authors","title","position","contribution ID"
"THPGW020","L. Schaper, A. Aschikhin, S. Bohlen, G. J. Boyle, T. K. Bruemmer, R.T.P. D'Arcy, B. Foster, J.M. Garland, L. Goldberg, P. Gonzalez, S. Karstensen, A. Knetsch, P. Kuang, V. Libov, K. Ludwig, A. Martinez de la Ossa, F. Marutzky, P. Niknejadi, J. Osterhoff, K. Poder, P. Pourmoussavi, M. Quast, J.-H. Roeckemann, B. Schmidt, S. Schroeder, J.-P. Schwinkendorf, S. Severin, B. Sheeran, G.E. Tauscher, S. Wesch, P. Winkler, M. Zeng, T.J. Mehrling, M. Meisel","FLASHForward - An Overview of Current and Future Experiments",,3491
"THPGW021","L. Schaper, G. J. Boyle, V. Libov, P. Niknejadi, J. Osterhoff, J.-H. Roeckemann, K.N. Sjobak, M. Meisel, E. Adli, C.A. Lindstrom","Radial Focussing Field Evolution in Active Plasma Lenses",,3515
"THPGW022","E.N. Svystun, R.W. Assmann, U. Dorda, B. Marchetti","The Effect of the Transverse Beam Jitter on the Accelerated Electron Beam Quality in a Laser-Driven Plasma Accelerator with External Injection at SINBAD for ATHENAe",3624,2910
"THPGW023","E.N. Svystun, R.W. Assmann, U. Dorda, B. Marchetti, A. Martinez de la Ossa","Numerical Studies on Electron Beam Quality Optimization in a Laser-Driven Plasma Accelerator with External Injection at SINBAD for ATHENAe",3628,2909
"THPGW024","T. Wagner, J. Pretz","Beam-based Alignment at the Cooler Syncrotron (COSY)",3632,2628
"THPGW025","P.A. Walker, R.W. Assmann, U. Dorda, B. Marchetti, M.K. Weikum, E. Chiadroni, M. Ferrario, R. Walczak, A. Specka","Facility Considerations for a European Plasma Accelerator Infrastructure (EuPRAXIA)",3635,2920
"THPGW026","M.K. Weikum, A. Aschikhin, R.W. Assmann, R. Brinkmann, U. Dorda, F. Jafarinia, A. Knetsch, C. Lechner, W. Leemans, B. Marchetti, A. Martinez de la Ossa, P. Niknejadi, J. Osterhoff, K. Poder, R. Rossmanith, L. Schaper, E.N. Svystun, G.E. Tauscher, P.A. Walker, J. Zhu, V. Litvinenko, A. Chance, P.A.P. Nghiem, C. Simon, B.J. Holzer, F.J. Gruener, A.R. Maier, T. Audet, B. Cros, G. Maynard, J.A. Clarke, N. Thompson, A.S. Alexandrova, R. Torres, C.P. Welsch, J. Wolfenden, G.X. Xia, A. Beaton, A.F. Habib, B. Hidding, P. Scherkl, D. Ullmann, S.M. Wiggins, X. Li, A. Ferran Pousa, T. Heinemann, D. Khikhlukha, D. Kocon, G. Korn, K.O. Kruchinin, A.Y. Molodozhentsev, L. Pribyl, G. Dattoli, F. Nguyen, C. Le Blanc, Z. Mazzotta, P. A. Crump, M. Huebner, M. Büscher, A. Lehrach, M. Kaluza, M.H. Bussmann, A. Irman, U. Schramm, E. Khazanov, I. Kostyukov, A. Bacci, D. Giove, A.R. Rossi, L. Serafini, V. Petrillo, T. Akhter, S. De Nicola, A. Cianchi, A. Mostacci, D. Alesini, F.G. Bisesto, E. Chiadroni, M. Croia, A. Del Dotto, M. Ferrario, F. Filippi, A. Gallo, R. Pompili, S. Romeo, J. Scifo, C. Vaccarezza, F. Villa, M.P. Anania, A. Giribono, F. Brandi, G. Bussolino, P. Koester, B. Patrizi, P. Tomassini, M. Vannini, L.A. Gizzi, L. Labate, G. Toci, J.M. Dias, R.A. Fonseca, J.L. Martins, L.O. Silva, T. Silva, U. Sinha, J.M. Vieira, T. Hosokai, S. P. D. Mangles, Z. Najmudin, A. A. Sahai, M. Kando, J. Cole, M.J.V. Streeter, R. Walczak, S.M. Hooker, N.E. Andreev, D. Pugacheva, A. Bernhard, E. Bruendermann, A.-S. Mueller, N. Delerue, K. Wang, C.B. Schroeder, C. Haefner, C. Siders, A. Beck, F. Massimo, A. Specka, S. Karsch, O. S. Kononenko, A. Lifschitz, A. Beluze, F. Mathieu, D.N. Papadopoulos, C.-G. Wahlstrom, O. Lundh, S. Bielawski, E. Roussel, C. Szwaj, G. Sarri, M. Yabashi, I.A. Andriyash, M.-E. Couprie, A. Ghaith, D. Oumbarek Espinos, M. Galimberti, P.D. Mason, R. Pattathil, D. Symes, M. Chen, Z.M. Sheng, W. Lu, A. Zigler, C. Joshi, D.A. Jaroszynski, G.G. Manahan, R. Fedele, G. Fiore, D. Terzani, M. Rossetti Conti, O.S. Karger, V. Libov, V. Malka, I.F. Barna, M.A. Pocsai, C.D. Murphy","Status of the Horizon 2020 EuPRAXIA Conceptual Design Study",3638,2927
"THPGW027","A.A. Shapolov, B. Fekete, M. Kiss, S.V. Kukhlevsky, S. Szatmari","Theoretical Analysis of Wakefield Acceleration of Electrons in Plasma Waveguide Produced by Capillary Z-Pinch",,2713
"THPGW029","T. Taufik, T. Adachi, K. Takayama, M. Wake","Crucial Transverse Beam Dynamics of the Racetrack-shape Fixed Field Induction Accelerator for Giant Cluster Ions",3643,3102
"THPGW030","A. Galatà, L. Bellan, J. Bermudez, G. Bisoffi, D. Bortolato, M. Comunian, A. Conte, M. De Lazzari, P. Francescon, F. Gelain, D. Marcato, M.O. Miglioranza, M.F. Moisio, E. Munaron, S. Pavinato, D. Pedretti, A. Pisent, M. Roetta, C. R. Roncolato, M. Rossignoli, G. Savarese, M.A. Bellato, V. Andreev, J. Angot, D. Bondoux, T. Thuillier","Towards the First Beams from the ADIGE Injector for the SPES Project",3647,3150
"THPGW031","G. Bisoffi, L. Bellan, D. Bortolato, O. Carletto, F. Chiurlotto, M. Comunian, A. Conte, T. Contran, M. De Lazzari, E. Fagotti, A. Friso, M.G. Giacchini, M. Lollo, D. Marcato, M.O. Miglioranza, P. Modanese, M.F. Moisio, M. Montis, E. Munaron, G. Nigrelli, S. Pavinato, M. Pengo, A. Pisent, M. Poggi, L. Pranovi, C. R. Roncolato, M. Rossignoli, D. Scarpa, M.A. Bellato","Hardware Commissioning of the Refurbished Alpi LINAC at INFN-LNL to Serve as Spes Exotic Beam Accelerator",3650,3010
"THPGW032","P. Tomassini, F. Brandi, L.A. Gizzi, L. Labate, P. Londrillo, R. Fedele, D. Terzani","High-Quality 5GeV e-bunches with the Resonant Multi-Pulse Ionization Injection Scheme",,2816
"THPGW033","G. Torrisi, L. Celona, S. Gammino, D. Mascali, G.S. Mauro, G. Sorbello, C. De Angelis, A. Locatelli","Numerical Study of Photonic-Crystal-Based Dielectric Accelerators",3653,3505
"THPGW034","Y. Taira, M. Katoh","Gamma-Ray Vortices Generated From Nonlinear Inverse Thomson Scattering of a Two-Wavelength Laser Beam",,2055
"THPGW035","R. Morita, Y. Koshiba, S. Ota, M. Washio, T. Higashiguchi, J. Urakawa, K. Sakaue","Development of Yb-Based Laser System for Crab Crossing Laser-Compton Scattering",3657,1971
"THPGW036","T. Uchida, S. Hanai, K. Sakaue, M. Washio","Development of Supercontinuum Light Production System Using Er Fiber Laser for Pulse Radiolysis*",3660,2487
"THPGW037","R. Zhang, Y. Honda, M. Yoshida, X. Zhou, H.K. Kumano, N. Toyotomi","Hybrid Yb/Nd Laser System for RF Gun in SuperKEKB Phase II and Phase III Commissioning",3663,2228
"THPGW039","Y. Li, Y. Bao, R. Fan, X. Li, X. Tong, C.J. Ning, P.C. Wang","Moderation of Positive Muons by Helium Gas",3667,2255
"THPGW040","Y.P. Song, Y. Bao, C. Meng, J.Y. Tang, Y.K. Chen, H.T. Jing","Decay Muon Beamline Design for EMuS",3670,3228
"THPGW041","H.-J. Cai, L.W. Chen, L. Yang, S. Zhang","The Potential of Heavy Ion Beams to Provide Secondary Muon/Neutrino Beam",3673,2863
"THPGW042","D.Y. Li, J.E. Chen, Y.X. Geng, X.Y. Hu, C.C. Li, Q. Liao, C. Lin, H.Y. Lu, W.J. Ma, M.J. Wu, X.H. Xu, X.Q. Yan, T. Yang, Y.Y. Zhao, J.G. Zhu, K. Zhu","Applications of Compact Laser Plasma Accelerator (CLAPA) Beamline in Peking University",3676,3367
"THPGW043","J.J. Li, H.M. Chen, K. Fan, Y. Song, P. Yang, Y.T. Yang","Conceptual design of a MeV Ultrafast Electron Diffraction  Based on 1.4 Cell RF Gun",3679,2766
"THPGW044","F. Liu, S. Huang, K.X. Liu, S. Zhang","Highly Stable Linearly Polarized Arbitrary Temporal Shaping of Picosecond Laser Pulses",3682,3839
"THPGW045","P. J. Wang, Z.X. Cao, Y.X. Geng, D.F. Kong, C. Lin, J B. Liu, H.Y. Lu, W.J. Ma, Z.S. Mei, Z.P. Pan, Y.R. Shou, D. H. Wang, S.R. Xu, X.Q. Yan, Y.Y. Zhao, G.Y. Gao","A Simple Way to Introduce an Ajustable Femtosecond Pre-Pulse to Enhance Laser-Driven Proton Acceleration",3686,2730
"THPGW046","Y.P. Wu, Y. C. Du, Y. Fang, J.F. Hua, S. Liu, W. Lu, C.H. Pai, B. Peng, J. Zhang, Z. Zhou","Experimental Demonstration of Energy Chirp Reduction by a Plasma Dechirper",,2138
"THPGW047","Y.T. Yuan, K. Fan, Y. Jiang","Cylindrical Cavity Design and Particle-Tracking Simulation in Cyclotron Auto-Resonance Accelerator",3689,2212
"THPGW048","J. Zhang, Y.X. He, J.F. Hua, D.X. Liu, W. Lu, Y. Ma, C.H. Pai, Y.P. Wu, Z. Nie, Q. Su","Temporal Characterization of Electron Bunches From Self-Injection and Ionization Injection in a Laser Wakefield Accelerator",3693,2888
"THPGW049","J.J. Dang, Y.-S. Cho, H.S. Kim, H.-J. Kwon, P. Lee, Y.G. Song","Fabrication of On-Line Test Facility of Li-8 Beam at KOMAC",3697,3106
"THPGW050","A.A. Grigoreva, T.Yu. Alekhina, S.N. Galyamin, A.V. Tyukhtin, V.V. Vorobev","Electromagnetic Field of a Charge Moving Through a Channel in Magnetized Plasma",3700,2725
"THPGW051","E. Syresin, O.I. Brovko, A.Yu. Grebentsov, M.V. Yurkov, W. Freund, J. Grünert","MCP Based Detectors of European XFEL",3703,2652
"THPGW052","F. Lindau","Photocathode Laser Transverse Profile Homogenization Using an Engineered Diffuser",,2642
"THPGW053","R. Catherall, T.J. Giles, G. Neyens","Exploiting the Potential of ISOLDE at CERN (the EPIC Project)",3706,2783
"THPGW054","V. Fedosseev, F. Batsch, C. Capelli, E. Chevallay, N. Chritin, S. Doebert, T. Feniet, F. Friebel, P. Gander, E. Granados, E. Gschwendtner, J. Hansen, C. Hessler, H. Panuganti, K.A. Szczurek, M. Hüther, M. Martyanov, J.T. Moody, P. Muggli","Generation and Delivery of an Ultraviolet Laser Beam for the RF-Photoinjector of the Awake Electron Beam",3709,2454
"THPGW055","J. Kemppinen, H.M. Durand, A. Herty","Improving High Precision Cam Mover's Stiffness",3713,2659
"THPGW057","A. Herty, R. De Maria, D. Gamba, M. Giovannozzi, J. Hansen, H. Mainaud Durand, S. Redaelli, P. Fessia, I. Lamas Garcia","HL-LHC Full Remote Alignment Study",3716,2657
"THPGW058","M. Sosin, T. Blaszczyk, A. Herty, J. Jaros, H. Mainaud Durand","Design and Study of a 6 Degree-Of-Freedom Universal Adjustment Platform for HL-LHC Components",3720,2661
"THPGW059","V. Kubytskyi, C. Bruni, K. Cassou, V. Chaumat, N. Delerue, D. Douillet, S. Jenzer, H. Purwar, K. Wang, D. Garzella, R. Prazeres, E. Baynar, M. Pittman, J. Demailly, O. Guilbaud, S. Kazamias, B. Lucas, G. Maynard, O. Neveu, D. Ros","Laser-Plasma Acceleration Modeling Approach in the Case of ESCULAP Project.",3723,3261
"THPGW061","M.W.U. Van Dijk, D. Banerjee, J. Bernhard, M. Brugger, N. Charitonidis, N. Doble, L. Gatignon, A. Gerbershagen, E. Montbarbon, B. Rae, M.S. Rosenthal, B. Veit, M. Moulson, G. D'Alessandro","The K12 Beamline for the KLEVER Experiment",3726,2703
"THPGW062","E. Montbarbon, D. Banerjee, J. Bernhard, D. Brethoux, M. Brugger, B.D. Carlsen, N. Charitonidis, A. Ebn Rahmoun, S. Evrard, L. Gatignon, A. Gerbershagen, B. Rae, M.S. Rosenthal, M.W.U. Van Dijk, E. Harrouch, M. Lazzaroni","The New CERN East Area Primary and Secondary Beams",3730,2727
"THPGW063","D. Banerjee, J. Bernhard, M. Brugger, N. Charitonidis, V. de Jesus, L. Gatignon, A. Gerbershagen, E. Montbarbon, B. Rae, M.S. Rosenthal, M.W.U. Van Dijk, B. Veit, G. D'Alessandro, S. Cholak","The "Physics Beyond Colliders" Projects for the CERN M2 Beam",3734,2710
"THPGW064","M.S. Rosenthal, N. Charitonidis, E.M. Nowak, I. Ortega Ruiz, Y. Karyotakis, P.R. Sala, Y. Chatzidaki, A.C. Booth","Commissioning Results of the Tertiary Beam Lines for the CERN Neutrino Platform Project",3738,2697
"THPGW065","O.J. Luiten, P.H.A. Mutsaers, X.F.D. Stragier","Coldlight: From Laser-Cooled Atoms to Coherent Soft X-Rays",,3777
"THPGW066","M. Stumpf, S.G. Montag, G. Pretzler","Multi-Parameter Optimized Electron Source for Wakefield Acceleration",,2265
"THPGW067","J. Chappell, D. A. Cooke, L.C. Deacon, S. Jolly, F. Keeble, M. Wing","Progress Towards a Single-Shot Emittance Measurement Technique at AWAKE",3742,3011
"THPGW068","D. A. Cooke","Acceleration of Electrons at AWAKE",,3587
"THPGW069","G. D'Alessandro, S.T. Boogert, S.M. Gibson, L.J. Nevay, W. Shields, J. Bernhard, A. Gerbershagen, M.S. Rosenthal","Implementation of CERN Secondary Beam Lines T9 and T10 in BDSIM",3746,2018
"THPGW070","K.A. Dewhurst, H.L. Owen, M.J. de Loos, S.B. van der Geer, B.D. Muratori, E. Brunetti, D.A. Jaroszynski, S.M. Wiggins","Design of the Cockcroft Beamline: Adjustable Transport of Laser Wakefield Electrons to an Undulator",3749,3325
"THPGW071","F. Bakkali Taheri, M. Apollonio, B. Singh, R. Bartolini, J. Li","Genetic Optimisation of Beamline Design for DIAMOND",3753,2651
"THPGW072","T. A. Perera, C.P. Welsch, P. Muggli","Seeded Self-Modulation of Transversely Asymmetric Long Proton Beams in Plasma",3757,2097
"THPGW073","G. Andonian, T.J. Campese, F.H. O'Shea, M.E. Conde, D.S. Doran, G. Ha, J.G. Power, J.H. Shao, E.E. Wisniewski, T. Xu, D.L. Bruhwiler, N.M. Cook, J.B. Rosenzweig","Status on a Laser Injection in Beam Driven Dielectric Wakefield Accelerator Experiment",3761,3593
"THPGW074","S.P. Antipov, S.V. Kuzikov, L. Assoufid, W.C. Grizolli, X. Shi","Laser Ablation of Diamond for Refractive X-Ray Optics Applications: Lenses and Phase Correctors",,3617
"THPGW075","S.P. Antipov, S.V. Kuzikov, M.N. Polyanskiy","High Damage Threshold Diffraction Gratings and Other Optical Components For CO2 Lasers",,3636
"THPGW076","S.P. Antipov, P.V. Avrakhov, C.-J. Jing, S.V. Kuzikov, Y. Zhao, M.G. Fedurin, Y. Zhu","Pulsed Solenoid with Flux Concentrator for Ultrafast Electron Microscopy",,3618
"THPGW078","M. A. K. Othman, B. J. Angier, A.A. Haase, E.A. Nanni, M. R. Roux, A.V. Sy","Prototyping of Brazed mm-Wave Accelerating Structures",3764,3568
"THPGW079","M. A. K. Othman, M.C. Hoffmann, M.E. Kozina, R.K. Li, E.A. Nanni, X. Shen, E.J. Snively, X.J. Wang","THz-Based Femtosecond MeV Electron Bunch Compression",3766,3604
"THPGW080","M. A. K. Othman, V.A. Dolgashev, A.A. Haase, E.A. Nanni, J. Neilson, S.G. Tantawi, B. Spataro, S. C. Schaub, S. Jawla, J.F. Picard, R.J. Temkin","Initial Results of High-Gradient Breakdown Tests for W-Band Accelerating Structures",3769,3609
"THPGW081","V. Litvinenko, P. Iapozzuto, Y. Yan, M. Babzien, J.C. Brutus, M.G. Fedurin, Y.C. Jing, K. Kusche, M.A. Palmer, I. Pogorelsky, M.N. Polyanskiy, C. Swinson, J.R. Welch, L.D. Amorim, P. Kumar, V. Samulyak, W. Lu, M. Downer, R. Zgadzaj, C. Chandrashekar, W.B. Mori, N. Vafaei-Najafabadi","Project Towards CO2-Laser-Driven Wake-Field Accelerator With External Injection",,2438
"THPGW082","M.H. Nasr, S.G. Tantawi","Dual-Frequency Distribution Network for a Dual-Mode Dual-Frequency Linac",,2031
"THPGW083","M.H. Nasr, G.B. Bowden, Z. Li, C. Limborg, S.G. Tantawi, B.R. Weatherford, P. Borchard","Experimental Demonstration of the Distributed Coupling Linac",,2029
"THPGW084","M.H. Nasr, S.G. Tantawi","Corrections of Klystron Output Pulse in SW Accelerator Testing",3772,3007
"THPGW085","B.D. O'Shea, L. E. Alsberg, C.I. Clarke, S.Z. Green, C. Hast, M.J. Hogan, N. Lipkowitz, G.R. White, V. Yakimenko, G. Yocky","FACET-II: Intense Research with Extreme Beams",,2898
"THPGW086","M.N. Polyanskiy, M. Babzien, M.A. Palmer, I. Pogorelsky","Advanced Long-Wave Infrared Laser Development at the Accelerator Test Facility (ATF) of Brookhaven National Laboratory",,3509
"THPGW087","G.R. White, T.O. Raubenheimer","Transverse Jitter Tolerance Issues for Beam-Driven Plasma Accelerators",3774,3179
"THPGW088","R.J. Roussel, W.J. Lynn, M.E. Conde, D.S. Doran, G. Ha, J.G. Power, C. Whiteford, E.E. Wisniewski, G. Andonian, J.B. Rosenzweig, J. Seok","Transformer Ratio Measurements from Ramped Beams in the Plasma Blowout Regime using Emittance Exchange",3778,3673
"THPGW089","D. Shu, J.W.J. Anton, S.P. Kearney, K. Kim, Yu. Shvyd'ko, H.-S. Kang, C.-K. Min, B.G. Oh, S.Y. Rah","Mechanical Design of a Diamond Crystal Hard X-Ray Self-Seeding Monochromator for PAL-XFEL",3782,2825
"THPGW092","J.-L. Vay, A. Almgren, J. Bell, R. Jambunathan, R. Lehe, A. Myers, J. Park, O. Shapoval, M. Thevenet, W. Zhang, D.P. Grote, L. Ge, M.J. Hogan, C.-K. Ng","Latest Updates on the New Simulation Code Warpx for the Modeling of Advanced Accelerators on Future Exascale Supercomputers",,3502
"THPGW094","E. Matli, N. Bidault, E. Piselli, J.A. Rodriguez","Phasing of Superconductive Cavities of the REX/HIE-ISOLDE LINAC",3786,2548
"THPGW095","N. Bidault, E. Matli, J.A. Rodriguez","Characterization of REX/HIE-ISOLDE RFQ Longitudinal Acceptance and Transmission",3789,2179
"THPGW096","E. Matli, J.N. Nielsen, T. Hesselberg","CERN Accelerator Operation's Planning Manager and Dashboard",3792,2551
"THPMP002","A. Faus-Golfe, B. Bai, Y. Han, C. Vallerand, M. Dosanjh, R. Delorme, Y. Prezado, P. Duchesne, V. Favaudon, C. Fouillade, P.M. Poortmans, F. Pouzoulet","Optics Design and  Beam Dynamics Simulation for a VHEE Radiobiology Beam Line at PRAE Accelerator",3444,2679
"THPMP003","A. Faus-Golfe, B. Bai, Y. Han, C. Vallerand, P. Duchesne, E. J-M. Voutier, D. Marchand","The PRORAD Beam Line Design for PRAE",3448,2689
"THPMP004","M.L. Ferlazzo","Effects of Low Doses of X Rays and High LET Particles for Space Exploration. PRAXITELE Project",,3242
"THPMP005","W.A. Barth, S. Yaramyshev, A.S. Fomichev, L.V. Grigorenko, S.M. Polozov, T. Kulevoy","Charge Stripping at High Energy Heavy Ion Linacs",3452,2413
"THPMP006","K. Cistakov, Ph. Christ, M. Fröhlich, M. Iberler, J. Jacoby, L. Manganelli, G. Xu, R. Gavrilin, A. Khurchiev, S.M. Savin","Study on the Theta Pinch Plasmas for Applied as Ion Stripper",3456,2905
"THPMP007","T. Walter, I. Mahns, H. Schlarb","MICROTCA TECHNOLOGY LAB AT DESY: CURRENT CASES IN TECHNOLOGY TRANSFER",3459,3752
"THPMP008","A. Taghibi Khotbeh-Sara, F. Rahmani, H. Khalafi, F. Ghasemi, M. Mohseni Kejani","Feasibility Study on Mo-99 Production Using Hybrid Method Based on High Power Electron Accelerator",3462,3329
"THPMP009","L. Sabbatini, D. Alesini, A. Falone, A. Gallo, V. Pettinacci","LATINO: A Laboratory in Advanced Technologies for Innovation",3466,3443
"THPMP010","S. Savazzi, G. Debernardi, C. Priano, M. G. Pullia, E. Bressi, L. Falbo, V. Lante, G. Russo, P. Meliga","Implementation of RF-KO Extraction at CNAO",3469,3213
"THPMP011","S. Savazzi, C. Priano, E. Bressi, L. Falbo, V. Lante, M. G. Pullia, P. Meliga","Optics and Commissioning of the CNAO Experimental Beam Line",3472,2033
"THPMP012","Y. Morikawa, K. Haga, M. Hagiwara, K. Harada, N. Higashi, T. Honda, Y. Honda, M. Hosumi, Y. Kamiya, R. Kato, H. Kawata, Y. Kobayashi, H. Matsumura, C. Mitsuda, T. Miura, T. Miyajima, S. Nagahashi, N. Nakamura, K.N. Nigorikawa, T. Nogami, T. Obina, H. Sagehashi, H. Sakai, M. Shimada, M. Tadano, R. Takai, H. Takaki, O. A. Tanaka, Y. Tanimoto, A. Toyoda, T. Uchiyama, A. Ueda, K. Umemori, M. Yamamoto","New Industrial Application Beamline for the cERL in KEK",3475,3112
"THPMP013","N. Nakamura, E. Kako, R. Kato, H. Kawata, T. Miyajima, H. Sakai, K. Umemori","Challenges Towards Industrialization of the ERL-FEL Light Source for EUV Lithography",3478,2236
"THPMP014","A. Yamaguchi, K. Nakayama, K. Okaya, K. Sato, Y. Iwata, S. Yamada, N. Hayashizaki, T. Takeuchi","2D TRACKING CODE FOR DRIFT TUBE LINAC",3482,1736
"THPMP016","T. Chen, W. Li, Y.J. Pei","Design of the Condenser System and Imaging System for a UEM",3485,2204
"THPMP017","B. Qin, Q.S. Chen, M. Fan, K.F. Liu, X. Liu, J. Yang, Z.F. Zhao, W.J. Han, D. Li, Z.K. Liang","Design and Development of the Beamline System for a Proton Therapy Facility",3488,2684
"THPMP018","S.G. Anderson, G.G. Anderson, J.A. Caggiano, D.J. Gibson, M.S. Johnson, R.A. Marsh, B. Rusnak, R. Casperson, D. Wright","Nuclear Physics and Accelerator Cave Complex at Lawrence Livermore National Laboratory",,3021
"THPMP020","Z. Zhou, Y.-C. Du, W.-H. Huang","Single-Shot Cascade High Energy Electron Radiography based on Strong Permanent Magnet Quadrupole Composed Imaging Lens",3491,1898
"THPMP021","P. Buaphad, Y. Kim, J.Y. Lee, I.G. Jeong, H.D. Park, S. Song, Y. Joo, H.R. Lee","X-ray Dose Rate of 6/4 MeV European S-band Linac Structure for Industrial Application at RTX",3494,3248
"THPMP022","J. Mun, H.K. Cha, M.S. Chae, N.H. Lee, B.N. Lee, J. H. Lee, Y.H. Yeon","Design and Fabrication of RF Cavity of 6/3 Mev Dual Energy Linac for Air-Cargo Inspection",,3374
"THPMP023","M.S. Chae, S.H. Kim, K. Oh, J.S. Ju, B.N. Lee, N.H. Lee, J. Mun, J.H. Kim","Development of a Dual-Energy Linac for Container Inspection System at KAERI",,3326
"THPMP024","S.H. Lee, M.J. Kong, S.H. Park, Y.-S. Kim","New Installation of AMS at Dongguk University",,3123
"THPMP025","P.A. Chubunov, I.V. Kalagin, S.V. Mitrofanov, V.A. Skuratov, V.S. Anashin","Modern Heavy Ion Based Test Facilities For Spacecrafts Electronics Qualification",3497,2744
"THPMP026","V.A. Fomichev, A.A. Chinin, S.G. Kozlov, Yu.P. Kuropatkin, V.I. Nizhegorodtsev, I.N. Romanov, K.V. Savchenko, V.D. Selemir, O.A. Shamro, E.V. Urlin","Mobile Accelerator Based on Ironless Pulsed Betatron for Dynamic Objects Radiographing",3500,1875
"THPMP027","O.A. Shamro, A.A. Chinin, V.A. Fomichev, Yu.P. Kuropatkin, V.I. Nizhegorodtsev, K.V. Savchenko, V.D. Selemir","Concept of Radiographic Complex Based on Ironless Pulsed Betatrons for Small-Angle Tomography",3503,1879
"THPMP028","M. Boronat, D. Banon-Caballero, C. Blanch Gutierrez, D. Esperante Pereira, J. Fuster, D. Gonzalez-Iglesias, A. Vnuchenko, N. Catalan-Lasheras, G. McMonagle, I. Syratchev, W. Wuensch, A. Faus-Golfe, B. Gimeno","Commissioning of IFIC High-Gradient RF Laboratory and Radiation Studies on S-Band Medical Accelerating Structures.",,2290
"THPMP029","F. Jiang, G. Chen, Y. Chen, K.Z. Ding, J. Li, Y. Song, Z. Wu, J. Zhou, Z. Zhong","Design Study of a Compact Superconducting Cyclotron SC240 for Proton Therapy",3506,1795
"THPMP031","S. Stapnes, R. Corsini, A. Gerbershagen, A. Grudiev, A. Latina, W. Farabolini, M. Dosanjh, W. Wuensch, A. Faus-Golfe, C.J. Bailat, J. Bourhis, J.F. Germond, R. Moeckli, M.C. Vozenin","A Compact X-Band Linac-Based Facility for Electron Flash Radiation Therapy",,2951
